doc_id,text
585,"14/08/1987 - Sinem Kobal, Türk oyuncu dünyaya geldi. http://t.co/es4gzo5kTR"
586,"14/08/1981 - Berk Hakman,Türk oyuncu dünyaya geldi. http://t.co/4TPcbkYHZI"
587,"4/08/1980- Aydın Toscalı, Türk futbolcu dünyaya geldi. http://t.co/HNViELL5Ls"
588,"14/08/1966 - Tuncay Özkan, Türk gazeteci ve yazar dünyaya geldi. http://t.co/5NTtXjCG8G"
589,14/08/2007 - Gazeteci Emin Çölaşan'ın Hürriyet Gazetesi'ndeki köşe yazarlığına son verildi. http://t.co/sawPXQa6RS
590,14/08/2001 - Adalet ve Kalkınma Partisi kuruldu. http://t.co/76zjaaiqMT
591,"14/08/1974 - ANKA Ajansı muhabiri Gazeteci Adem Yavuz, Rumlar tarafından tutsak edildi ve gözleri bağlıyken ateş edilerek, yaralandı."
592,"14/08/1974 - EOKA-B[3] tarafından Muratağa, Sandallar ve Atlılar köylerinde Kıbrıs Türklerine katliam gerçekleştirdi. 126 Türk öldürülmüştür"
593,14/08/1974 - Türkiye başkent Lefkoşaya girdi.
594,"14/08/1974 - Türkiye, İngiltere ve Yunanistan arasında Cenevre görüşmeleri çıkmaza girince, TSK Kıbrıs'ta ikinci bir askeri harekât başlattı"
595,14/08/1934 - Türkiye Selüloz ve Kağıt Fabrikaları Genel Müdürlüğü (SEKA) kuruldu. Paşabahçe Cam Fabrikası'nın temeli atıldı.
596,14/08/1925 - Türkiye Cumhuriyeti'nin ilk posta pulları tedavüle çıkarıldı. http://t.co/A4i1fR0myA
597,14/08/1908 - Türk Basın Birliği kuruldu. http://t.co/jtAI5OdPtq
598,13/08/1993 - Eski Cumhuriyet Senatosu başkanlarından Tekin Arıburun hayatını kaybetti. http://t.co/7Fa5hrHPIk
599,13/08/1976 - Shell şirketine Ege Denizinde petrol arama ruhsatı verildi. http://t.co/lfEBi2DJdJ
600,"13/08/2003 - Kazım Kartal, Türk sinema oyuncusu hayatını kaybetti (d. 1936). http://t.co/D76emnXBzb"
601,13/08/1997 - Basında sorumlu müdürlerin dava ve cezalarını şartlı erteleyen düzenleme yasalaştı.
602,"13/08/1993 - Polis,İstanbul Perpa Ticaret Merkezi'ne operasyn düzenledi.Devrimci-Sol örgütü üyesi oldkları önesürülen 1'i kadın 5 kişi öldü."
603,"13/08/1986 - Başbakan Turgut Özal, ""12 Eylül olmasaydı iktidara gelemezdik"" dedi. http://t.co/fmR5LE1IfC"
604,"13/08/1985 - Köy muhtarlarından, yurttaşların ""siyasi temayülü"" ve ""ideolojik durumu""nu belirtecek belgeler istendi."
605,"13/08/1984 - Yurtdışından Türkiye'ye dönüş yapan işçi çocuklarına ""uyum dersleri"" verilmeye başladı."
606,13/08/1982 - Etlik Piyangotepe katliamından hükümlü sağ görüşlü Ali Bülent Orkan ve kardeşini öldürmekten hükümlü Veli Acar idam edildi.
607,"13/08/1979 - Zonguldak maden ocaklarında grizu patladı, 6 işçi öldü. http://t.co/uN4Igc5Q7f"
608,"13/08/1976 - Özge Özberk, Türk oyuncu dünyaya geldi. http://t.co/aC9HhobwlG"
609,13/08/1969 - Ereğli Demir-Çelik İşletmeleri işçilerinin 12 Ağustos 1969'da başlayan grevini Bakanlar Kurulu bir gün sonra 30 gün erteledi.
610,"13/08/1964 - Hükümet, Atina'nın Kıbrıs politikasını değiştirmemesi halinde, Yunan uyruklu tüm Rumları sınır dışı etme kararı aldı."
611,13/08/1956 - Türkiye'de ortaokullara din dersi konuldu.
612,"13/08/1951 - Çankırı'da deprem. 56 kişi öldü, 500'e yakın ev yıkıldı. http://t.co/pghuf0BqsL"
613,13/08/1949 - Prof. Sencer Ayata Türk Sosyoloji Profesörü ve Sosyal Demokrat Düşünür. http://t.co/xaIYf9gINA
614,13/08/1923 - Mustafa Kemal Paşa TBMM başkanlığına yeniden seçildi. http://t.co/YlT5LqNBHQ
615,"13/08/1922 - Büyük Taarruz öncesnde,Fevzi Paşa ve karrgahı,gizlice cephye gitti.14Ağustos'ta birliklerin günye kaydırlmasna sessizce bşlndı."
616,"12/08/2000 - Güzin Özipek, tiyatro sanatçısı hayatını kaybetti (d. 1925)."
617,"12/08/1999 - Can Yücel, şair, çevirmen hayatını kaybetti (d. 1926)."
618,"12/08/1999 - Abbas Sayar, yazar, şair, ressam hayatını kaybetti (d. 1923)."
619,"12/08/1983 - Meryem Uzerli, Türk aktris dünyaya geldi."
620,"12/08/1980 - Rojda Demirer, Türk aktris dünyaya geldi."
621,"12/08/1977 - Burcu Güneş, şarkıcı dünyaya geldi."
622,"12/08/1972 - Demir Demirkan,şarkıcı dünyaya geldi."
623,"12/08/1947 - Kâmuran Akkor, Türk aktris dünyaya geldi."
624,"12/08/1940 - Gönül Yazar, ses ve sinema sanatçısı dünyaya geldi."
625,"12/08/2002 - CHP,1999'dan beri 3 yıl uzak kaldığı TBMM'ye DSP'den istifa eden Mustafa Yılmaz'ın CHP'ye katılmasıyla geri döndü."
626,12/08/1996 - Türkiye ile İran arasında 2 trilyon tutarında doğalgaz anlaşması imzalandı.
627,12/08/1990 - Meclisin yaptığı gizli oturumda olası bir savaş durumunda hükümete müdahale izni verildi.
628,"+++ Konsey, adada iki toplum arasında, Barış Gücü'nün tampon bölge oluşturmasını kararlaştırdı."
629,"12/08/1964 - Türkiye, BM Güvenlik Konseyi'nin çağrısı üzerine Kıbrıs üzerindeki askeri uçuşlara son verdi.+++"
630,12/08/1944 - Tan gazetesi kapatıldı.
631,"12/08/1930 - Serbest Cumhuriyet Fırkası kuruldu, başkanlığına Fethi Okyar getirildi."
632,"112/08/1921 - Atatürk, Polatlı'da Başkomutan sıfatıyla ordunun başına geçti."
633,12/08/1910 - İstanbul Moda'da ilk tenis kortu açıldı.
634,"12/08/1687 - II.Mohaç Savaşı: Osmanlı  ile Habsburg arasında, Mohaç'ın güneybatısındaki bölgede yapıldı; Habsburg'un zaferiyle sonuçlandı."
635,"11/08/2009 - Aykut Oray, Türk sanatçı hayatını kaybetti (d. 1942). http://t.co/J8lqm6HK0D"
636,"11/08/2004 - Kocaeli' de, Başkent ve Adapazarı Ekspresleri kafa kafaya çarpışarak kaza yaptı. Kazada 8 kişi öldü, 88 kişi yaralandı."
637,"11/08/2000 - Alim Şerif Onaran, Türk sinema kuramcısı, yazar, akademisyen ve hukukçu hayatını kaybetti (d. 1924). http://t.co/9TpdcTQJte"
638,11/08/2000 - Fettullah Gülen hakkında 'çete kurmak ve yönetmek' iddiasıyla gıyabi tutuklama kararı verildi. http://t.co/twDm44VcVH
639,11/08/1996 - Kıbrıs'ta Rumlar sınırı delme eylemi yapmak istediler.Eyleme Türkiye'den giden ülkücüler müdahale etti
640,11/08/1995 - Suudi Arabistan'da 4 Türk vatandaşı kılıçla başı kesilerek idam edildi.
641,"11/08/1988 - Mustafa Pektemek, Türk futbolcu dünyaya geldi. http://t.co/NmcclKpD3S"
642,"11/08/1987 - Eskişehir, Gaziantep ve Sağmalcılar'dan sonra Çanakkale ve Erzincan cezaevlerinde de 300 mahkum açlık grevine başladı."
643,11/08/1978 - Sağmalcılar Cezaevi'nde ülkücüler solculara saldırdı
644,11/08/1975 - 30 imam-hatip lisesi daha açılacağı açıklandı.
645,"11/08/1972 - Hollanda'da Türklerle Hollandalılar çatıştı, Türklerin evleri taşlandı. Çıkan olaylarda 100'e yakın yaralı var."
646,"11/08/1971 - Ferhat Atik, Kıbrıslı senarist, yönetmen, yazar ve araştırmacı dünyaya geldi. http://t.co/pDk0vgriyf"
647,"11/08/1969 - Cumhuriyet Halk Partisi Genel Sekreteri Bülent Ecevit köy politikasını açıkladı: ""Toprak işleyenin su kullananın""."
648,"11/08/1965 - Hendek Tatar Köy (Nüzhetiye)'de oluşan trafik kazasında 25 yolcu, bir çarpışma sonucu asit içinde yanarak hayatını kaybetti."
649,11/08/1963 - Çatalhöyük'te Milattan Önce 8000'de yapılmış buluntulara rastlandığı açıklandı.
650,11/08/1962 - Türk Parasını Koruma Kararnamesi kısmen kaldırıldı.
651,11/08/1961 - İstanbul'da 92 yıldır hizmet veren tramvay kaldırıldı.Son seferinde tramvaylar yolcuları ücretsiz taşıdı http://t.co/EvDJ2w7tco
652,11/08/1961 - 9 ay 25 gün süren Yassıada yargılamaları sona erdi.
653,"11/08/1940 - Bakanlar Kurulu, Cumhuriyet gazetesini kapattı."
654,11/08/1936 - İstanbul Tiyatro festivali başladı.
655,"11/08/1929 - Türk Yerli Mallar Sergisi, İstanbul'da Galatasaray Lisesi'nde açıldı."
656,11/08/1925 - Doğu İstiklal Mahkemesi gazetecileri yargılamaya başladı. Mahkeme Vatan gazetesini kapattı.
657,11/08/1923 - TBMM’nin II. dönemi açıldı. http://t.co/MEzycPEJxl
658,"11/08/1923 - İsmet İnönü, Lozan Anlaşması'nı imzaladığı kalemi İstanbul Üniversitesi'ne armağan etti."
659,"11/08/1921 - Alex Haley. Türkiye'de ""Kökler"" adıyla gösterilen TV dizisinin öyküsünün de yazarı olan ABD'li romancı dünyaya geldi."
660,11/08/1914 - I. Dünya Savaşı'nda İngiliz donanmasından kaçarken Osmanlı Devleti'ne sığınan Goeben ve Breslaun'un satın alındığı açıklandı.
661,"11/08/1480 - Gedik Ahmet Paşa komutasındaki Osmanlı donanması, İtalya'nın Otranto limanını zaptetti. http://t.co/YSjdnM8yAR"
662,"11/08/1473 - Fatih Sultan Mehmet'in komuta ettiği Osmanlı ordusu, Uzun Hasan komutasındaki orduyu yenerek, Akkoyunlu Beyliği'ne son verdi."
663,"10/08/1997 - Güney Afrika, insan hakları ihlalleri ve Kıbrıs sorununu gerekçe göstererek Türkiye'ye askeri helikopter satışını durdurdu."
664,"10/08/1994 - İlk Türk uydusu "" TÜRKSAT 1-B"" uzaya fırlatıldı.Uydunun ömrü 13 yıl. Uydunun 11 kanalı Türk özel televizyonlarına ayrıldı."
665,10/08/1992 - Özgür Gündem gazetesi köşe yazarı Hüseyin Deniz Ceylanpınar'da vurularak öldürüldü. http://t.co/rtbiBTET6D
666,10/08/1989 - İstanbul'da cezaevlerindeki açlık grevini desteklemek amacıyla siyah elbiselerle yürüyen kadınlar tutuklandı.
667,"10/08/1975 - İlhan Mansız, Türk futbolcu dünyaya geldi. http://t.co/49t7hkXA21"
668,"10/08/1986 - Süleyman Demirel, ""Halk isterse cumhurbaşkanı olurum"" dedi."
669,10/08/1969 - Necmettin Erbakan milletvekili adaylığı için Adalet Partisi'ne kaydını yaptırdı. http://t.co/ARGdOO4Ybf
670,"10/08/1960 - Ayşe Sultan, Osmanlı Sultanı II. Abdülhamit'in kızı hayatını kaybetti (d. 1887). http://t.co/TBP9DnC76n"
671,10/08/1960 - Ege Telgraf Gazetesi yayın hayatına başladı. http://t.co/v9d7qDAcY2
672,"10/08/1957 - Zuhal Olcay, Türk oyuncu ve şarkıcı dünyaya geldi. http://t.co/k3MmwVrXUb"
673,10/08/1952 - Amerika Birleşik Devletleri'nin Harlem basketbol takımı gösteri maçları için İstanbul'a geldi. http://t.co/csnaOqsVGR
674,10/08/1951 - Denizcilik Bankası Kuruluş Kanunu kabul edildi. 500 milyon sermayeli kuruluşun 1 Mart 1952 günü faaliyete geçeceği açıklandı.
675,"10/08/1949 - Aytekin Çakmakçı, Türk görüntü yönetmeni dünyaya geldi. http://t.co/wbawqhAl1k"
676,"10/08/1934 - Tevfik Kış, Avrupa, Dünya ve Olimpiyat şampiyonlukları kazanmış Türk güreşçi ve antrenör dünyaya geldi."
677,"10/08/1920 - Sevr Anlaşması hükümleri uyarınca, Anadolu ve Rumeli toprakları düşmanlarca paylaşılmaya başlandı. http://t.co/GYjv3xB4Rp"
678,10/08/1920 - Sevr Antlaşmasını imzalandı.
679,"10/08/1915 - Osmanlı ordusu Anafartalar'da İngiliz, Avustralya ve Yeni Zelanda birlikleri Conk Bayırı'nda yendi. http://t.co/XuCDhaPPir"
680,"10/08/1914 - İngiliz donanmasından kaçan ""Goeben"" (Yavuz) ve ""Breslau"" (Midilli) Alman zırhlıları Türkiye'ye sığındı. http://t.co/4S7HQL9onf"
681,10/08/1876 - Padişah V. Murat akli dengesini yitirdiği gerekçesiyle tahttan indirildi. http://t.co/6QQfpPDdtJ
682,"10/08/1543 - Kanuni Sultan Süleyman komutasındaki Osmanlı ordusu, Estergon Kalesi'ni fethetti. http://t.co/631uzadorX"
683,"09/08/1991 - Furkan Aldemir, Türk basketbolcu dünyaya geldi. http://t.co/ue63xoBhTW"
684,"09/08/1929 - Abdi İpekçi, Türk yazar ve gazeteci (ö. 1979) dünyaya geldi. http://t.co/V7ugcY8ZFB"
685,09/08/2007 - Köksal Toptan 535 geçerli oyun 450'sini alarak TBMM başkanı seçildi. http://t.co/voHzE3FWCB
686,09/08/2000 - Sinema yazarı Alim Şerif Onaran hayatını kaybetti. http://t.co/USvf5yKFea
687,"09/08/1997 - Eski YÖK başkanı İhsan Doğramacı, Dünya Sağlık Örgütü tarafından dünya sağlığına son elli yılda en çok katkı yapan kişi seçildi"
688,09/08/1997 - 54 gazeteciler cemiyeti ve derneğinin oluşturduğu Gazeteciler Federasyonu 9 Ağustos 1997'de resmen kuruldu.
689,09/08/1994 - Türkiye radyolarının ilk disk cokeylerinden Aykut Sporel hayatını kaybetti.
690,09/08/1994 - Aydın Doğan Hürriyet grubunu satın aldı. http://t.co/l9a3Bb6y3k
691,"09/08/1994 - Ankara DGM Başsavcısı""Sivas olaylarının tahrikçisi""olduğu gerekçesiyle Aziz Nesin'in idamla yargılanması gerektiğini öne sürdü."
692,"09/08/1993 - Eski İSKİ (İstanbul Su ve Kanalizasyon İşletmesi) Genel Müdürü Ergun Göknel hakkında ""rüşvet"" suçlamasıyla soruşturma açıldı."
693,09/08/1992 - Eski İstanbul belediye başkanı Aytekin Kotil hayatını kaybetti. http://t.co/Bdqf52M7sq
694,09/08/1991 - Başbakan Mesut Yılmaz Kürdistan Yurtsever Birliği lideri Celal Talabani'nin görüşme isteğini kabul etmedi.
695,09/08/1990 - ABD Dışişleri Bakanı James Baker Turgut Özal ile görüştü.Baker Türkiye'deki Amerikan üslerini Irak'a karşı kullanma izni istedi
696,"09/08/1982 - Profesör Sadun Aren tutuklandı, İstanbul'da yayımlanan Güneş gazetesi sıkıyönetimce kapatıldı. http://t.co/ojCUnDaNj2"
697,"09/08/1982 - Adalet Bakanı Cevdet Menteş, cezaevlerinde 77.295 tutuklu ve hükümlü olduğunu açıkladı."
698,"09/08/1979 - Türk Eczacılar Birliği ""halkın sağlığına sahip çıkmak,ilaç yokluğunu gidermek,ilgilileri uyarmak""için kapatma eylemine başladı."
699,"09/08/1978 - Adalet Parti lideri Süleyman Demirel,215 günlük Ecevit hükümeti döneminde 508 kişinin öldüğünü açıkladı. http://t.co/vONdbUbhXP"
700,09/08/1975 - Kıbrıs'ta 9 bin Türkün kuzeye göçü başladı.
701,09/08/1974 - Gravür sanatçısı Aliye Berger hayatını kaybetti. http://t.co/ldO858ir3q
702,09/08/1974 - 12 Mart Muhtırası sonrası yurt dışına çıkan Mihri Belli Türkiye'ye dönerek teslim oldu
703,09/08/1972 - Profesör Sıddık Sami Onar hayatını kaybetti. http://t.co/ym1w4dg3Ql
704,09/08/1970 - Cumhuriyet tarihinin 3. devalüasyonu yapıldı
705,09/08/1966 - Cumhurbaşkanı Cevdet Sunay Af Kanunu'nu onayladı. http://t.co/fFeN8VQCgR
706,09/08/1951 - Ücretli Hafta Tatili Kanunu çıktı. İşçiler resmi tatil günleriyle hafta tatilinde yarım yevmiye almaya başladılar.
707,"09/08/1936 - Sabahattin Ali'nin hikaye kitabı ""Kağnı"" yayımlandı. http://t.co/vIW4rWY2LY"
708,09/08/1934 - İstanbul'da halkın deniz hamamları ve plajlar dışında denize girmesi yasaklandı.
709,09/08/1928 - Arap alfabesi yerine Latin esasına dayanan Türk alfabesi kabul edildi. http://t.co/xG1JzybmhU
710,09/08/1915 - Birinci Anafartalar Zaferi. http://t.co/wM58y4Ac31
711,"Ramazan Bayramımız mübarek olsun. Her gününüz bayram tadında, her geceniz bayramı bekleyen çocuk heyecanında olsun. Hayırlı bayramlar."
712,08/08/2000 - Kültür Bakanı İstemihan Talay İstanbul Devlet Opera ve Balesi Genel Müdürü Yekta Kara'yı görevden aldı.
713,"+++ yönelik Kanun Hükmünde Kararnameyi ""Hukuk devleti ilkesine aykırı"" olduğu gerekçesiyle hükümete iade etti."
714,"08/08/2000 - Cumhurbaşkanı Ahmet Necdet Sezer, irticai ve bölücü faaliyetlere karıştığı öne sürülen devlet memurlarını tasfiye etmeye+++"
715,"08/08/1998 - Bekir Yıldız, Öykü yazarı hayatını kaybetti. http://t.co/UhbwU9lcgz"
716,08/08/1997 - Eski Karayolları Genel Müdürü Atalay Coşkunoğlu tutuklandı. Haksız kazanç sağlama suçundan 3 yıl hapis cezası almıştı.
717,08/08/1996 - ''TV 8'' yayın hayatına başladı. http://t.co/wsYtx8xVh4
718,08/08/1995 - Türk-İş hükümetle toplu pazarlıkta anlaşamadı. Türk-İş üyesi 600.000 kamu işçisi 1 günlük iş bırakma eylemi yaptı.
719,"08/08/1992 - Çorlu'da bir fabrikada metan gazı sıkışması nedeniyle patlama oldu; 29 kişi öldü, 27'si ağır 86 kişi yaralandı."
720,08/08/1991 - İzmir'de binlerce Metaş işçisi aileleriyle birlikte yürüdü.En büyük demir-çelik fabrikalarından Metaş 16 aydır kapalıydı.
721,+++  zakkum ekstresinin umutsuz kanser hastaları üzerinde denenmesini kabul etti.
722,08/08/1988 - Sağlık ve Sosyal Yardım Bakanlığı'nın İlaç Geliştirme ve Değerlendirme Komisyonu+++
723,08/08/1985 - Şair Abdülkadir Bulut hayatını kaybetti. http://t.co/4CfNeyUASt
724,08/08/1981 - Türkiye'nin ilk turizm havaalanı olan Dalaman Havaalanı açıldı. http://t.co/Qrhobmd5Q3
725,08/08/1980 - Kahramanmaraş katliamı davası sonuçlandı
726,08/08/1975 - Ankara'da bakkallar yürüyüş yaptı.
727,"08/08/1974 - Tiyatro sanatçısı, oyun yazarı İsmail Galip Arcan hayatını kaybetti. http://t.co/NL13Ouyb31"
728,"08/08/1971 - Abdullah Ercan, Türk futbolcu dünyaya geldi. http://t.co/XOZOo6UHsX"
729,"08/08/1964 - Cengiz Topel, Pilot yüzbaşı hayatını kaybetti. http://t.co/4AGbys3w6U"
730,08/08/1964 - Kıbrıslı Rumlar 3 Türk köyünü işgal etti. Kıbrıs Rum mevzileri bombanladı. 2 Rum hücumbotu batırıldı. Bir Türk jet uçağı düştü.
731,08/08/1961 - Fakir Baykurt'un Onuncu Köy romanı yayımlandı. http://t.co/jDXxuvZf7c
732,08/08/1949 - Avrupa Konseyi ilk toplantısını Strasbourg'da yaptı.Türkiye ve Yunanistan Avrupa Konseyi'ne kabul edildi http://t.co/Y7Fd7oBdrs
733,"08/08/1936 - Çolpan İlhan, Türk tiyatro ve sinema sanatçısı dünyaya geldi. http://t.co/J2SuzsygvM"
734,08/08/1928 - İstanbul'da Taksim Cumhuriyet Anıtı açıldı. Açılışa 30 bini aşkın İstanbullu katıldı. http://t.co/J8STkzBymv
735,"08/08/1928 - Edip Cansever, Türk şair dünyaya geldi http://t.co/hrrSkHySGx"
736,"08/08/1915 - Mustafa Kemal, Anafartalar Grup Komutanlığı'na atandı. http://t.co/NsU2YkE8QR"
737,"07/08/1993 - Başbakan Tansu Çiller greve giden 400 bin işçiye karşı çıktı. ""Halkın parasını işçiye vermem"" dedi. http://t.co/bZDhjsN4JX"
738,"07/08/1990 - Türkiye, BM'nin aldığı Irak'a zorunlu yaptırım kararını ilk uygulayan ülkelerden oldu; Kerkük-Yumurtalık boru hattını kapattı."
739,"07/08/1985 - Kadıköy Devrimci- Yol davası sonuçlandı. 11 sanık 2 yıl ile 7,5 yıl arasında hapis cezaları aldı, 21 kişi beraat etti."
740,"07/08/1954 - Millet gazetesi sahibi Fuat Arna, bir yazısında Başbakan Adnan Menderes'e hakaret ettiği gerekçesiyle tutuklandı."
741,"07/08/1953 - Türkiye ve İngiltere arasında imzalanan anlaşmaya göre; Türkiye, İngiltere'ye olan 240 milyon lira kredi borcunu ödemeyecek."
742,"07/08/1946 - Türkiye, Sovyetler Birliği'nin, Boğazlar statüsünündeğiştirilmesine yönelik isteklerini reddetti."
743,07/08/1945 - Nüfus sayımı için evlere numara verilmesi kararlaştırıldı.
744,07/08/1944 - 39 il merkezinde geceleri karartma başladı ve gece sokağa çıkma yasağı getirildi.
745,"07/08/1648 - Sultan İbrahim'in halli sonrasında, IV. Mehmet tahta çıkarıldı."
746,"07/08/1984 - Baha Gelenbevi, Türk fotoğraf sanatçısı, yönetmen, senarist hayatını kaybetti (d. 1907). http://t.co/T37xbWiCau"
747,"07/08/1962 - Neveser Kökdeş, Türk besteci, güfteci, tamburi hayatını kaybetti (d. 1904). http://t.co/UYGUv23ofZ"
748,"07/08/1983 - Murat Dalkılıç, Türk pop şarkıcısı ve söz yazarı dünyaya geldi. http://t.co/dD6Jy57UeF"
749,"07/08/1975 - Koray Candemir, Türk rock grubu Kargo'nun solisti dünyaya geldi."
750,07/08/1998 - Trabzon'un Köprübaşı ilçesinin Beşköy beldesinde meydana gelen sel felaketinde 47 vatandaş öldü.
751,07/08/1989 - Milli Piyango İdaresi 'Kazı-Kazan' oyununu başlattı. http://t.co/2NFUWeAunt
752,"07/08/1982 - Artin Penik, ASALA terörünü protesto etmek için kendisini Taksim Meydanı'nda yaktı. http://t.co/5UaEkisBKF"
753,"+++ Ankara emniyet müdür yardımcısının yanı sıra 7 kişi yaşamını yitirdi, 72 kişi yaralandı."
754,07/08/1982 - Ankara Esenboğa Havalimanı'na iki ASALA militanının düzenlediği saldırıda+++
755,07/08/1964 - Türk Hava Kuvvetleri'ne bağlı savaş uçakları Kıbrıs'ta Rum mevzilerini bombaladı.
756,"07/08/1936 - Yaşar Erkan, Berlin Olimpiyatları'nda grekoromen güreşte 61 kilo şampiyonu oldu. http://t.co/GEIOyBPwK7"
757,07/08/1919 - Erzurum Kongresi bitti. http://t.co/cP9RSLwwfv
758,07/08/2013 - SELÇUK YULA' nın 3 gol attığı maçta Fenerbahçe Salszburg u 3-1 mağlup etti.SELÇUK YULA! @12numaraorg http://t.co/tjC7NQC8F0
759,"06/08/2013 - Fenerbahce ve Galatasaray'ın eski futbolcusu, gazete yazarı efsane isim Selçuk Yula hayatını kaybetti. http://t.co/pUpastlx9V"
760,"06/08/1956 - Turan Selçuk,İtalya'da Altın Palmiye Ödülü'nü kazandı.Bu,bir Türk sanatçının karikatür alanında kazandığı ilk uluslararası ödül"
761,"06/08/1938 - ''Times'' gazetesi, Atatürk ve Atatürk Türkiyesi özelsayısı yayımladı. http://t.co/4ELpXF1fDF"
762,"06/08/1982 - Samet Ağaoğlu, Azerbaycan doğumlu Türk yazar siyasetçi, eski bakan hayatını kaybetti (d. 1909). http://t.co/rF3w8V1RB0"
763,"06/08/1982 - Feridun Fazıl Tülbentçi, Türk gazeteci, şair, yazar, romancı hayatını kaybetti (d. 1912)."
764,"06/08/1986 - Mehmet Akgün, Türk asıllı Alman futbolcu dünyaya geldi. http://t.co/t3a2zoczQW"
765,"06/08/2007 - R.Tayyip Erdoğan, Cumhurbaşkanı A.Necdet Sezer tarafından Türkiye Cumhuriyeti'nin 60. Hükümetini kurmak üzere görevlendirildi."
766,06/08/1984 - Türkiye-Irak ikinci boru hattı kurulması anlaşması imzalandı.
767,06/08/1924 - Lozan Antlaşması yürürlüğe girdi.
768,"06/08/1923 - Türkiye ile Amerika arasında Lozan'da ""Suçluların İadesi Antlaşması"" imzalandı."
769,06/08/1915 - Kirte Bağları Muharebesi başladı. http://t.co/3ZfgDiURQQ
770,"06/08/1726 - Alman İmparatorluğu ve Rusya, Osmanlı'ya karşı ittifaka vardılar."
771,"05/08/1967 - Prof. Dr. Mustafa İnan, Türk İnşaat Mühendisi, akademisyen, bilim adamı hayatını kaybetti (d. 1911) . http://t.co/WqaNVa7L8Q"
772,"05/08/1985 - Erkan Zengin,Türk asıllı İsveçli futbolcu dünyaya geldi."
773,"05/08/1948 - Cemil İpekçi, Türk moda tasarımcısı dünyaya geldi. http://t.co/Xy4kp5mZjI"
774,"05/08/1966 - Suzan Seçkiner, İlk kadın FIDE hakemi dünyaya geldi."
775,"05/08/2010 - TFF, Ankaraspor'un lisansını iptal etti ve tüm liglerden ihraç etti. http://t.co/9QUPTf3E6J"
776,05/08/1995 - II. Akkuyu Nükleer Karşıtı Şenliği yapıldı.
777,"05/08/1995 - Türk-İş Ankara'da ""Emeğe Saygı"" mitingi düzenledi. Mitinge 100 bine yakın işçi katıldı."
778,"05/08/1995 - Türk-İş Ankara'da ""Emeğe Saygı"" mitingi düzenledi. Mitinge 100 bine yakın işçi katıldı. http://t.co/ekEMC3mOum"
779,"05/08/1978 - Tüm Öğretmenler Birleşme ve Dayanışma Derneği, TÖB-DER, son 5 yılda dernek üyesi 37 öğretmenin öldürüldüğünü açıkladı."
780,05/08/1971 - Yazar Sevgi Soysal tutuklandı http://t.co/HJkqkOAjtx
781,"05/08/1971 - Türkiye, Çin Halk Cumhuriyeti'ni resmen tanıdı. http://t.co/zYNGhI6jxN"
782,05/08/1969 - İstanbul Silahtarağa Demirdöküm Fabrikası'nda işçiler fabrikayı işgal ettiler.Polis müdahale etti
783,05/08/1968 - Bolu Çimento Fabrikası kuruldu.
784,05/08/1959 - Kütahya Cezaevi'nde isyan çıktı. Polisler gaz bombası atarak isyanı bastırdı. http://t.co/0BR4gzehYA
785,05/08/1925 - Mustafa Kemal ile Latife Hanım boşandı. http://t.co/5U7NL9J5ky
786,"05/08/1921 - Gazi Mustafa Kemal, Türk Orduları Başkomutanlığı'na seçildi. http://t.co/W6Fu2eTjlq"
787,"05/08/1912 - Padişah Sultan Reşat,Meclis-i Mebusan'ı feshetti ve 14/05/1914'e kadar Osmanlı Meclisi toplanamadı. http://t.co/wAxIA6ep0o"
788,05/08/1634 - IV. Murad içki yasağı ilan ederek meyhaneleri yıktırdı. http://t.co/Cjz6uAsidv
789,04/08/2013 - Tarihte tam da bugün @Arsenal i 2-1 mağlup eden @GalatasaraySK #EmiratesCup2013 ün sahibi oldu. http://t.co/ZliXxpUmuA
790,04/08/1985 - Türk futbolcu ve teknik direktör Fatih Terim 11 yıl giydiği Galatasaray forması ile jübilesini yaptı. http://t.co/Unp6yh3SX9
791,"04/08/1957 - Talat Artemel, Tiyatro ve sinema sanatçısı hayatını kaybetti (d. 1901) . http://t.co/1PQVyqBcXa"
792,"04/08/1922 - Enver Paşa, Ünlü Osmanlı Komutanı hayatını kaybetti (d. 1881). http://t.co/GremcfjmLd"
793,"04/08/1993 - Sabri Berkel, Türk ressam hayatını kaybetti. http://t.co/OTY0pRdKxZ"
794,04/08/1944 - Türk Müzisyen Orhan Gencebay dünyaya geldi. http://t.co/hGJX2gkvOK
795,04/08/1927 -  Türk şair Turgut Uyar dünyaya geldi. http://t.co/BYeuecBUEX
796,"04/08/1988 - Samsun ve Sinop sahillerine, zehirli oldukları bildirilen çok sayıda varil vurdu."
797,"04/08/1987 - Uluslararası Barış Araştırmaları Enstitüsü, Türkiye'nin İran'a silah satan ülkeler arasında olduğunu ileri sürdü."
798,"04/08/1986 - Yargıtay, ameliyatla cinsiyet değiştiren Bülent Ersoy'un erkek olduğuna karar verdi. http://t.co/9yC0RG1mx5"
799,04/08/1959 - İstanbul'da yumurta büyüklüğünde dolu yağdı. Yaralanmalar ve maddi hasar meydana geldi.
800,04/08/1950 - Türkiye Sanayi Kalkınma Bankası kuruldu.
801,04/08/1940 - Taksim Gazinosu açıldı. İstanbul Belediyesi'nin açtığı gazinonun amacı halka ucuz eğlence sağlamaktı. http://t.co/XXetY48S6R
