doc_id,token_id,text,c_id,c_name
374,18,Organik,2,Event/Activity
375,2,MAM,6,Company
375,3,Malzeme,6,Company
375,4,Enstitüsü,6,Company
375,7,Havacılık,2,Event/Activity
375,8,Teknolojileri,2,Event/Activity
375,9,Test,2,Event/Activity
375,11,Merkezi,2,Event/Activity
375,12,Fizibilite,2,Event/Activity
375,13,Etüdü,2,Event/Activity
375,14,Projesi,2,Event/Activity
375,17,Havacılık,2,Event/Activity
375,18,Teknolojileri,2,Event/Activity
375,19,Test,2,Event/Activity
375,22,Merkezi,2,Event/Activity
375,23,Fizibilite,2,Event/Activity
375,24,Etüdü,2,Event/Activity
375,25,Projesi,2,Event/Activity
375,26,Kapanış,2,Event/Activity
375,27,Çalıştayı,2,Event/Activity
375,28,Ankara,9,Place
376,1,Tubitak,11,ID
376,2,TÜBİTAK,6,Company
376,9,TÜBİMER,6,Company
377,1,TubitakKitaplar,11,ID
377,2,Mersin,2,Event/Activity
377,3,CNR,2,Event/Activity
377,5,fuarı,2,Event/Activity
378,1,Canlı,2,Event/Activity
378,2,yayına,2,Event/Activity
379,1,aHaber,6,Company
379,3,canlı,2,Event/Activity
379,4,yayınımız,2,Event/Activity
379,7,HelalExpo,2,Event/Activity
379,8,ahaber,6,Company
379,9,tubitakmam,6,Company
379,10,tubitak,6,Company
380,1,Bugün,5,Date
380,6,Helal,2,Event/Activity
380,7,Expo,2,Event/Activity
380,8,fuarından,2,Event/Activity
380,10,aHaber,6,Company
380,11,canlı,2,Event/Activity
380,12,yayınında,2,Event/Activity
380,19,helalexpo,2,Event/Activity
380,21,ahaber,6,Company
380,22,tubitak,6,Company
381,14,bugün,5,Date
381,21,Lütfi,9,Place
381,22,Kırdar,9,Place
381,23,Kongre,9,Place
381,24,Sarayı,9,Place
381,25,Rumeli,9,Place
381,26,Salonu,9,Place
381,27,B,9,Place
381,33,HelalExpo,2,Event/Activity
381,34,tubitak,6,Company
382,6,Helal,2,Event/Activity
382,7,Expo,2,Event/Activity
382,8,fuarında,2,Event/Activity
382,10,TÜBİTAK,6,Company
382,11,MAM,6,Company
382,12,Ülkemizin,9,Place
382,18,fuarda,2,Event/Activity
383,1,TÜBİTAK,6,Company
383,2,MAM,6,Company
383,3,Ülkemizin,9,Place
383,21,14,5,Date
383,25,Expo,2,Event/Activity
383,26,2017,2,Event/Activity
383,27,TÜBİTAK,6,Company
383,28,MAM,6,Company
384,2,KUVVETLERİMİZE,6,Company
384,5,TÜBİTAK,6,Company
384,6,MAM,6,Company
384,7,Bşk,8,Job
384,8,Prof,8,Job
384,9,Dr,8,Job
384,10,İbrahim,3,Name
384,11,Kılıçaslan,3,Name
384,12,Deniz,6,Company
384,15,Koramiral,8,Job
384,16,Adnan,3,Name
384,17,Özbal,3,Name
384,21,Deniz,6,Company
385,1,TÜBİTAK,6,Company
385,2,MAM,6,Company
386,1,Enerji,6,Company
386,2,Tabii,6,Company
386,3,Kaynaklar,6,Company
386,4,Bakanlığı,6,Company
386,5,Müsteşarı,8,Job
386,6,Fatih,3,Name
386,7,Dönmez,3,Name
386,8,TÜBİTAK,6,Company
386,9,MAM,6,Company
386,10,Enerji,6,Company
386,11,Enstitüsü,6,Company
386,12,Malzeme,6,Company
386,13,Enstitüsü,6,Company
387,1,EÜAŞ,6,Company
387,3,Müdür,8,Job
387,4,Danışmanları,8,Job
387,6,Başkanları,8,Job
387,8,Müdürleri,8,Job
387,20,TÜBİTAK,6,Company
387,21,MAM,6,Company
388,1,12,5,Date
388,2,13,5,Date
388,3,Kasım,5,Date
388,4,2017,5,Date
388,6,TÜBİTAK,6,Company
388,7,Gebze,6,Company
388,8,Yerleşkesi,6,Company
388,10,TÜBİTAK,6,Company
388,11,Marmara,6,Company
388,12,Araştırma,6,Company
388,13,Merkezi,6,Company
388,15,MAM,6,Company
388,17,TÜBİTAK,6,Company
388,18,SAS,2,Event/Activity
388,19,Slovak,6,Company
388,21,Akademisi,6,Company
388,22,Çalıştayı,2,Event/Activity
389,10,Uluslararası,2,Event/Activity
389,11,Çalıştayı,2,Event/Activity
390,1,ENDONEZYA,6,Company
390,2,HEYETİ,6,Company
391,1,10,2,Event/Activity
391,2,KASIM,2,Event/Activity
391,3,ATATÜRK,2,Event/Activity
391,5,ANMA,2,Event/Activity
391,6,TÖRENİ,2,Event/Activity
392,1,Tunus,6,Company
392,2,Heyeti,6,Company
393,1,Kültür,6,Company
393,2,Turizm,6,Company
393,5,TÜBİTAK,6,Company
393,6,Marmara,6,Company
393,7,Araştırma,6,Company
393,8,Gemisi,6,Company
393,10,Karbon,9,Place
393,11,14,9,Place
393,12,AMS,9,Place
393,13,Laboratuvarı,9,Place
394,1,TÜBİTAK,6,Company
394,2,Filistinle,9,Place
395,1,Güneş,2,Event/Activity
395,2,Pillerinin,2,Event/Activity
395,3,Ülkemizde,2,Event/Activity
395,4,Üretilebilmesine,2,Event/Activity
395,5,Yönelik,2,Event/Activity
395,6,Etüt,2,Event/Activity
395,7,Çalışmaları,2,Event/Activity
395,8,Proje,2,Event/Activity
395,9,Paneli,2,Event/Activity
396,1,H2020,2,Event/Activity
396,2,BIOMASUD,2,Event/Activity
396,3,PLUS,2,Event/Activity
396,4,Projesi,2,Event/Activity
396,5,Çalıştayı,2,Event/Activity
396,6,Ankara,9,Place
397,8,Ulusal,2,Event/Activity
397,9,Eylem,2,Event/Activity
397,10,Planının,2,Event/Activity
397,12,Projesi,2,Event/Activity
398,1,Akıllı,2,Event/Activity
398,2,Hareketlilik,2,Event/Activity
398,3,Kümelenme,2,Event/Activity
398,4,Toplantısı,2,Event/Activity
399,1,İngiltere,6,Company
399,2,İstanbul,6,Company
399,3,Başkonsolosluğu,6,Company
399,5,TÜBİTAK,6,Company
399,6,MAM,6,Company
400,1,Türkiye,9,Place
400,8,Envanter,2,Event/Activity
400,9,Altyapısının,2,Event/Activity
400,10,Oluşturulması,2,Event/Activity
400,11,Projesi,2,Event/Activity
401,1,TAYSAD,6,Company
401,3,TÜBİTAK,2,Event/Activity
401,4,MAM,2,Event/Activity
401,5,Bilgi,2,Event/Activity
401,6,Günü,2,Event/Activity
403,1,Filistin,6,Company
403,2,HCIE,6,Company
403,4,TÜBİTAK,6,Company
403,5,MAM,6,Company
404,1,TÜBİTAK,6,Company
404,2,TSE,6,Company
404,4,Güvenilir,2,Event/Activity
404,5,Helal,2,Event/Activity
404,6,Gıda,2,Event/Activity
404,7,Uygunluk,2,Event/Activity
404,8,Değerlendirme,2,Event/Activity
404,9,Sisteminin,2,Event/Activity
404,10,Kurulması,2,Event/Activity
404,11,Projesi,2,Event/Activity
404,12,Toplantısı,2,Event/Activity
405,1,SANVER,2,Event/Activity
405,2,Proje,2,Event/Activity
405,3,Kapanış,2,Event/Activity
405,4,Toplantısı,2,Event/Activity
406,1,Başbakanlık,6,Company
406,2,Yatırım,6,Company
406,3,Destek,6,Company
406,4,Ve,6,Company
406,5,Tanıtım,6,Company
406,6,Ajansı,6,Company
406,8,TÜBİTAK,6,Company
406,9,MAM,6,Company
407,1,Kore,2,Event/Activity
407,2,Türkiye,2,Event/Activity
407,3,Yenilenebilir,2,Event/Activity
407,4,Enerji,2,Event/Activity
407,5,Semineri,2,Event/Activity
408,1,UÇES,2,Event/Activity
408,2,Proje,2,Event/Activity
408,3,Kapanış,2,Event/Activity
408,4,Toplantısı,2,Event/Activity
411,1,TÜBİTAK,6,Company
411,2,MAM,6,Company
411,3,86,2,Event/Activity
411,4,İzmir,2,Event/Activity
411,5,Enternasyonal,2,Event/Activity
411,6,Fuarı,2,Event/Activity
412,1,Katar,6,Company
412,2,Heyeti,6,Company
413,1,TÜBİTAK,6,Company
413,2,MAM,2,Event/Activity
413,4,Kocaeli,9,Place
413,5,Valisi,8,Job
413,6,Hüseyin,3,Name
413,7,Aksoy,3,Name
414,1,Güney,8,Job
414,2,Kore,8,Job
414,3,Cumhuriyeti,8,Job
414,4,İstanbul,8,Job
414,5,Başkonsolosundan,8,Job
414,6,TÜBİTAK,6,Company
414,7,MAM,6,Company
415,1,Malzeme,6,Company
415,2,Enstitüsü,6,Company
416,1,Pakistan,9,Place
417,3,tesislerinin,9,Place
417,8,laboratuvar,9,Place
418,1,ZERO,2,Event/Activity
418,2,BRINE,2,Event/Activity
418,3,Projesi,2,Event/Activity
418,4,Açılış,2,Event/Activity
418,5,Toplantısı,2,Event/Activity
419,1,Yüksek,2,Event/Activity
419,2,Kaliteli,2,Event/Activity
419,3,Kuru,2,Event/Activity
419,4,Kayısı,2,Event/Activity
419,5,Üretimi,2,Event/Activity
419,6,için,2,Event/Activity
419,7,Kükürtleme,2,Event/Activity
419,8,Kurutma,2,Event/Activity
419,9,Sistemleri,2,Event/Activity
419,10,Çalıştayı,2,Event/Activity
419,11,BMmMz6m0Kd,2,Event/Activity
420,1,lipiindonesia,11,ID
421,1,TÜBİTAK,6,Company
421,2,Başkanı,8,Job
421,3,Prof,8,Job
421,4,Dr,8,Job
421,6,Arif,3,Name
421,7,ERGİN,3,Name
421,8,MAM,6,Company
423,1,R,6,Company
423,2,V,6,Company
423,4,Marmara,6,Company
423,5,Araştırma,6,Company
423,8,Denizi,9,Place
424,1,Malzeme,6,Company
424,2,Enstitüsü,6,Company
424,3,Sualtı,6,Company
424,4,Akustik,6,Company
424,5,Laboratuvarı,6,Company
425,1,TÜBİTAK,9,Place
425,2,Başkanı,8,Job
425,3,Prof,8,Job
425,4,Dr,8,Job
425,6,Arif,3,Name
425,7,ERGİN,3,Name
425,9,TÜBİTAK,9,Place
425,10,Gebze,9,Place
425,11,Yerleşkesi,9,Place
426,1,Nanoteknoloji,2,Event/Activity
426,2,Kümelenmesi,2,Event/Activity
426,3,Ulusal,2,Event/Activity
426,4,Nanoteknoloji,2,Event/Activity
426,5,Ar,2,Event/Activity
426,6,Ge,2,Event/Activity
426,7,Yenilik,2,Event/Activity
426,8,Stratejisi,2,Event/Activity
426,9,Eylem,2,Event/Activity
426,10,Planı,2,Event/Activity
427,1,Sağlık,2,Event/Activity
427,2,Kuruluşlarından,2,Event/Activity
427,3,Kaynaklanan,2,Event/Activity
427,4,Atıksuların,2,Event/Activity
427,5,Arıtımı,2,Event/Activity
427,6,Bertarafı,2,Event/Activity
427,7,Projesi,2,Event/Activity
427,8,Çalıştayı,2,Event/Activity
428,1,TAYSAD,6,Company
428,3,TÜBİTAK,6,Company
428,4,MAM,6,Company
429,1,Yer,6,Company
429,2,Deniz,6,Company
429,3,Bilimleri,6,Company
429,4,Enstitüsü,6,Company
430,1,Evsel,2,Event/Activity
430,2,Isınma,2,Event/Activity
430,3,Amaçlı,2,Event/Activity
430,4,Biyoyakıt,2,Event/Activity
430,5,Kullanım,2,Event/Activity
430,6,Anketi,2,Event/Activity
431,1,TÜBİTAK,6,Company
431,2,MAM,6,Company
431,3,39,2,Event/Activity
431,4,Uluslararası,2,Event/Activity
431,5,Kazı,2,Event/Activity
431,6,Araştırma,2,Event/Activity
431,7,Arkeometri,2,Event/Activity
431,8,Sempozyumu,2,Event/Activity
432,1,Beslenme,2,Event/Activity
432,2,Sağlık,6,Company
432,3,Gıda,6,Company
432,4,Güvenliği,2,Event/Activity
432,6,Madalyonun,2,Event/Activity
432,7,Öteki,2,Event/Activity
432,8,Yüzü,2,Event/Activity
432,9,semineri,2,Event/Activity
432,10,Gıda,6,Company
432,11,Enstitüsü,6,Company
432,13,Araştırmacı,8,Job
432,14,Erdem,3,Name
432,15,Öner,3,Name
433,1,Avrupa,2,Event/Activity
433,2,Akdeniz,2,Event/Activity
433,3,İşbirliğini,2,Event/Activity
433,4,Araştırma,2,Event/Activity
433,6,Aracılığıyla,2,Event/Activity
433,7,Güçlendirme,2,Event/Activity
433,8,Bakanlar,2,Event/Activity
433,9,Konferansı,2,Event/Activity
433,10,PRIMA,2,Event/Activity
433,11,Initiative,2,Event/Activity
434,1,TUBITAK_MAM,11,ID
434,7,İslamabad,11,ID
434,9,Tika_Turkey,11,ID
434,10,isdb_group,11,ID
434,11,sesric,11,ID
434,12,ECO4Science,11,ID
434,14,Pakistan,9,Place
435,1,TÜBİTAK,2,Event/Activity
435,2,MAM,2,Event/Activity
435,3,2016,2,Event/Activity
435,4,YILI,2,Event/Activity
435,5,ARAŞTIRMA,2,Event/Activity
435,6,VE,2,Event/Activity
435,7,DESTEK,2,Event/Activity
435,8,ÖDÜLLERİ,2,Event/Activity
435,9,TÖRENİ,2,Event/Activity
436,1,TÜBİTAK,6,Company
436,2,MAM,6,Company
436,4,20,2,Event/Activity
436,5,Koordinasyon,2,Event/Activity
436,6,Konseyi,2,Event/Activity
436,7,Toplantısı,2,Event/Activity
436,9,Kahire,9,Place
437,1,Kocaeli,6,Company
437,2,Kamu,6,Company
437,3,Hastaneleri,6,Company
437,4,Genel,8,Job
437,5,Sekreteri,8,Job
437,6,Dr,8,Job
437,7,Şenol,3,Name
437,8,Ergüney,3,Name
437,9,Gen,8,Job
437,10,Mühendisliği,8,Job
437,11,Biyoteknoloji,6,Company
437,12,Enstitüsünü,6,Company
438,1,TÜBİTAK,6,Company
438,2,MAM,6,Company
438,3,Gen,6,Company
438,4,Mühendisliği,6,Company
438,6,Enstitüsü,6,Company
438,7,Türkmen,6,Company
438,8,Delegasyonuna,6,Company
438,12,Eğitim,6,Company
438,14,H7foo4RA3p,6,Company
439,3,Araştırma,6,Company
439,4,Ekibi,6,Company
439,6,Malzeme,6,Company
439,7,Enstitüsünden,6,Company
439,8,KBRN,6,Company
439,9,Sensör,6,Company
439,10,Teknolojileri,6,Company
439,11,Proje,6,Company
439,12,Grubunun,6,Company
440,3,Araştırma,6,Company
440,4,Ekibi,6,Company
440,7,Enerji,6,Company
440,8,Enstitüsünden,6,Company
440,9,Raylı,6,Company
440,12,Proje,6,Company
440,13,Grubunun,6,Company
441,1,İnovasyon,6,Company
441,3,Enerji,6,Company
441,4,Enstitüsünden,6,Company
441,5,Elektrikli,6,Company
441,6,Araçlar,6,Company
441,8,Bor,6,Company
441,9,Temelli,6,Company
441,10,Yakıt,6,Company
441,11,Pil,6,Company
441,12,Menzil,6,Company
441,13,Artırıcı,6,Company
441,14,Projesi,6,Company
441,15,Ekibinin,6,Company
442,1,TÜBİTAK,6,Company
442,2,Başkanı,8,Job
442,3,Prof,8,Job
442,4,Dr,8,Job
442,6,Arif,3,Name
442,7,Ergin,3,Name
442,8,TÜBiTAK,2,Event/Activity
442,9,MAM,6,Company
442,10,2016,2,Event/Activity
442,11,Yılı,2,Event/Activity
442,12,Araştırma,2,Event/Activity
442,14,Ödül,2,Event/Activity
442,15,Törenine,2,Event/Activity
443,1,TÜBİTAK,6,Company
443,2,MAM,6,Company
443,3,2016,2,Event/Activity
443,5,Araştırma,2,Event/Activity
443,6,Destek,2,Event/Activity
443,7,Ödül,2,Event/Activity
443,8,Töreninde,2,Event/Activity
443,11,Buluş,2,Event/Activity
444,1,TÜBİTAK,6,Company
444,2,MAM,6,Company
444,5,Araştırma,2,Event/Activity
444,6,Destek,2,Event/Activity
444,7,Ödül,2,Event/Activity
444,8,Töreninde,2,Event/Activity
445,1,TÜBİTAK,6,Company
445,2,MAM,6,Company
445,3,2016,2,Event/Activity
445,7,Ödül,2,Event/Activity
445,8,Töreni,2,Event/Activity
445,9,Başkan,8,Job
445,11,Dr,8,Job
445,12,Orkun,3,Name
445,13,Hasekioğlu,3,Name
445,15,açılış,2,Event/Activity
446,1,TÜBİTAK,6,Company
446,2,MAM,6,Company
446,3,2016,2,Event/Activity
446,4,Yılı,2,Event/Activity
446,5,Araştırma,2,Event/Activity
446,6,Destek,2,Event/Activity
446,7,Ödül,2,Event/Activity
446,8,Töreni,2,Event/Activity
448,1,2,2,Event/Activity
448,2,Ulusal,2,Event/Activity
448,3,Çevre,2,Event/Activity
448,4,Su,2,Event/Activity
448,5,Yönetimi,2,Event/Activity
448,6,Hazar,2,Event/Activity
448,7,Gölü,2,Event/Activity
448,8,temalı,2,Event/Activity
448,9,Panel,2,Event/Activity
449,1,TÜBİTAK,6,Company
449,2,MAM,6,Company
449,3,HERITAGE,2,Event/Activity
449,4,İSTANBUL,2,Event/Activity
449,5,2017,2,Event/Activity
449,6,FUARINA,2,Event/Activity
450,1,TÜBİTAK,6,Company
450,3,CERN,6,Company
451,1,TÜBİTAK,6,Company
451,2,MAM,6,Company
451,3,IDEF,2,Event/Activity
451,4,2017,2,Event/Activity
452,1,Ulusal,2,Event/Activity
452,2,Eylem,2,Event/Activity
452,3,Planının,2,Event/Activity
452,4,Güncellenmesi,2,Event/Activity
452,5,Projesi,2,Event/Activity
452,6,Çalıştayı,2,Event/Activity
453,1,TÜBİTAK,6,Company
453,2,MAM,6,Company
453,3,ME,2,Event/Activity
453,4,Sualtı,2,Event/Activity
453,5,Çalışmaları,2,Event/Activity
453,6,MİLGEM,2,Event/Activity
453,7,5,2,Event/Activity
453,8,8,2,Event/Activity
453,9,DSH,2,Event/Activity
453,10,Sonar,2,Event/Activity
453,11,Sistemi,2,Event/Activity
453,12,Bilgilendirme,2,Event/Activity
453,13,Tanıtım,2,Event/Activity
453,14,Toplantısı,2,Event/Activity
453,15,rZd2HkBSMI,2,Event/Activity
455,1,HTTMM,2,Event/Activity
455,2,Havacılık,2,Event/Activity
455,3,Sanayii,2,Event/Activity
455,4,Sertifikasyon,2,Event/Activity
455,5,Test,2,Event/Activity
455,6,Altyapı,2,Event/Activity
455,7,İhtiyaçlarını,2,Event/Activity
455,8,Belirleme,2,Event/Activity
455,9,Çalıştayı,2,Event/Activity
456,1,TÜBİTAK,6,Company
456,2,MAM,6,Company
456,3,Expo,2,Event/Activity
456,4,Turkey,2,Event/Activity
456,5,By,2,Event/Activity
456,6,Qatar,2,Event/Activity
456,7,Fuarına,2,Event/Activity
457,1,TÜBİTAK,6,Company
457,2,Marmara,6,Company
457,3,Araştırma,6,Company
457,4,Merkezi,6,Company
457,6,Dünya,2,Event/Activity
457,7,Fikri,2,Event/Activity
457,8,Mülkiyet,2,Event/Activity
457,9,Günü,2,Event/Activity
458,1,Ülkemizde,2,Event/Activity
458,2,İklim,2,Event/Activity
458,3,Su,2,Event/Activity
458,4,Enerji,2,Event/Activity
458,5,Kapsamında,2,Event/Activity
458,6,Yapılan,2,Event/Activity
458,7,Modelleme,2,Event/Activity
458,8,Çalışmalarının,2,Event/Activity
458,9,Değerlendirilmesi,2,Event/Activity
458,10,Toplantısı,2,Event/Activity
459,1,Mendeley,2,Event/Activity
459,2,SciVal,2,Event/Activity
459,3,Eğitimi,2,Event/Activity
461,1,2017,5,Date
461,2,2019,5,Date
461,3,dönemi,5,Date
461,4,Denizlerde,2,Event/Activity
461,5,Bütünleşik,2,Event/Activity
461,6,Kirlilik,2,Event/Activity
461,7,İzleme,2,Event/Activity
461,8,Projesi,2,Event/Activity
462,1,TÜBİTAK,6,Company
462,2,MAM,6,Company
462,4,Uluslararası,2,Event/Activity
462,5,Nükleer,2,Event/Activity
462,6,Santraller,2,Event/Activity
462,7,Zirvesi,2,Event/Activity
463,1,TÜBİTAK,6,Company
463,2,MAM,6,Company
463,3,Gen,6,Company
463,4,Mühendisliği,6,Company
463,5,Biyoteknoloji,6,Company
463,6,Enstitüsü,6,Company
463,7,Elginkan,2,Event/Activity
463,8,Vakfı,2,Event/Activity
463,9,Teknoloji,2,Event/Activity
463,10,Ödülü,2,Event/Activity
464,1,TÜBİTAK,6,Company
464,2,MAM,6,Company
464,3,Çin,9,Place
464,6,ABD,9,Place
465,1,Slovakya,6,Company
465,2,Cumhuriyeti,6,Company
465,3,İstanbul,6,Company
465,4,Başkonsolosluğundan,6,Company
465,5,MAM,6,Company
466,1,TÜBİTAK,2,Event/Activity
466,2,TNO,2,Event/Activity
466,3,Toplantısı,2,Event/Activity
467,1,ROKETSAN,6,Company
467,2,A,6,Company
467,3,Ş,6,Company
467,4,TÜBİTAK,6,Company
467,5,MAM,6,Company
468,1,Denizlerimizin,2,Event/Activity
468,2,Kara,2,Event/Activity
468,3,Kökenli,2,Event/Activity
468,4,Kirleticilere,2,Event/Activity
468,5,Karşı,2,Event/Activity
468,6,Korunmasına,2,Event/Activity
468,7,Yönelik,2,Event/Activity
468,8,Ulusal,2,Event/Activity
468,9,Eylem,2,Event/Activity
468,10,Planının,2,Event/Activity
468,11,Güncellenmesi,2,Event/Activity
468,12,Projesi,2,Event/Activity
469,1,TÜBİTAK,6,Company
469,2,MAM,6,Company
469,3,Enerji,6,Company
469,4,Enstitüsü,6,Company
469,7,TEİAŞ,6,Company
469,8,Yük,6,Company
469,9,Tevzi,6,Company
469,10,Bilgi,6,Company
469,11,Sistemi,6,Company
469,15,VROiAHGzsy,6,Company
471,1,Gebze,9,Place
471,2,Teknik,9,Place
471,3,Üniversitesi,9,Place
471,4,Rektöründen,8,Job
471,5,TÜBİTAK,6,Company
471,6,MAM,6,Company
472,1,TÜBİTAK,6,Company
472,2,MAM,6,Company
472,3,Gen,6,Company
472,4,Mühendisliği,6,Company
472,5,Biyoteknoloji,6,Company
472,6,Enstitüsü,6,Company
472,7,Elginkan,2,Event/Activity
472,8,Vakfı,2,Event/Activity
472,9,Teknoloji,6,Company
472,10,Ödülü,2,Event/Activity
473,1,I,2,Event/Activity
473,2,Ulusal,2,Event/Activity
473,3,Deniz,2,Event/Activity
473,4,İzleme,2,Event/Activity
473,5,Değerlendirme,2,Event/Activity
473,6,Sempozyumu,2,Event/Activity
474,1,TİKA,6,Company
474,2,TÜBİTAK,6,Company
475,1,KSO,6,Company
475,3,TÜBİTAK,6,Company
475,4,MAM,6,Company
475,5,Malzeme,6,Company
475,6,Enstitüsüne,6,Company
476,1,KSO,6,Company
476,3,TÜBİTAK,6,Company
476,4,MAM,6,Company
476,5,Malzeme,6,Company
476,6,Enstitüsüne,6,Company
477,1,Kimyasal,6,Company
477,2,Teknoloji,6,Company
477,3,Enstitüsü,6,Company
477,4,Yöneticilerinin,8,Job
477,5,İKMİB,6,Company
477,6,Ziyareti,6,Company
478,1,Fotovoltaik,2,Event/Activity
478,2,Güneş,2,Event/Activity
478,3,Panellerindeki,2,Event/Activity
478,4,Gelişmeler,2,Event/Activity
478,5,konulu,2,Event/Activity
478,6,seminer,2,Event/Activity
479,1,T,6,Company
479,2,C,6,Company
479,3,Toprak,6,Company
479,4,Mahsulleri,6,Company
479,5,Ofisi,6,Company
479,6,Genel,6,Company
479,7,Müdürlük,6,Company
479,8,Heyeti,6,Company
479,9,TÜBİTAK,6,Company
479,10,Marmara,6,Company
479,11,Araştırma,6,Company
479,12,Merkezinde,6,Company
480,1,3B,2,Event/Activity
480,2,Merkezi,2,Event/Activity
480,3,Yetenekleri,2,Event/Activity
480,4,Çalıştayı,2,Event/Activity
481,1,TÜBİTAK,6,Company
481,2,MAM,6,Company
481,3,Kimyasal,2,Event/Activity
481,4,Teknoloji,2,Event/Activity
481,5,Enstitüsü,6,Company
481,6,GEBKİM,6,Company
481,8,Kimyasal,2,Event/Activity
481,9,Teknoloji,2,Event/Activity
481,10,Günleri,2,Event/Activity
482,1,TÜBİTAK,6,Company
482,2,MAM,6,Company
482,3,Araştırmacısından,8,Job
485,1,İran,6,Company
485,2,Tebriz,6,Company
485,3,Eyalet,6,Company
485,4,Tarım,6,Company
485,5,Biyoteknoloji,6,Company
485,6,Merkezi,6,Company
485,8,TÜBİTAK,6,Company
485,9,MAM,6,Company
486,1,TÜBİTAK,6,Company
486,2,MAM,6,Company
486,3,MARTEK,2,Event/Activity
486,4,Bilgi,2,Event/Activity
486,5,Günü,2,Event/Activity
487,1,Hollanda,6,Company
487,2,Kraliyeti,6,Company
487,3,İstanbul,6,Company
487,4,Başkonsolosluğu,6,Company
487,6,Toplantı,2,Event/Activity
488,1,TÜBİTAK,6,Company
488,2,MAM,6,Company
488,3,ICTURKEY,2,Event/Activity
488,4,Proje,2,Event/Activity
488,5,Pazarı,2,Event/Activity
488,6,etkinliğine,2,Event/Activity
489,1,Denizlerimizin,2,Event/Activity
489,2,Kara,2,Event/Activity
489,3,Kökenli,2,Event/Activity
489,4,Kirleticilere,2,Event/Activity
489,5,Karşı,2,Event/Activity
489,6,Korunmasına,2,Event/Activity
489,7,Yönelik,2,Event/Activity
489,8,Ulusal,2,Event/Activity
489,9,Eylem,2,Event/Activity
489,10,Planının,2,Event/Activity
489,11,Güncellenmesi,2,Event/Activity
489,12,Projesi,2,Event/Activity
490,1,DİPTAR,2,Event/Activity
490,2,Projesi,2,Event/Activity
490,3,Kapanış,2,Event/Activity
490,4,Çalıştayı,2,Event/Activity
492,1,TÜBİTAK,6,Company
492,3,Malezya,6,Company
492,4,SIRIM,6,Company
493,1,DSİ,6,Company
493,2,Genel,6,Company
493,3,Müdürlüğü,6,Company
493,4,TÜBİTAK,6,Company
493,5,MAM,6,Company
493,7,ATHOM,2,Event/Activity
493,8,Projesi,2,Event/Activity
494,1,TEİAŞ,6,Company
495,1,TÜBİTAK,6,Company
495,2,MAM,6,Company
495,3,Enstitüleri,6,Company
495,4,UFUK,2,Event/Activity
495,5,2020,2,Event/Activity
495,6,Yol,2,Event/Activity
495,7,Haritası,2,Event/Activity
495,8,Çalıştayı,2,Event/Activity
496,1,TÜBİTAK,6,Company
496,2,MAM,6,Company
496,3,İran,9,Place
496,4,Tebriz,9,Place
498,1,Fotonik,2,Event/Activity
498,2,Teknolojiler,6,Company
498,3,Grubu,6,Company
498,6,Organik,2,Event/Activity
498,7,Elektronik,2,Event/Activity
498,8,Çalıştayı,2,Event/Activity
498,9,TÜBİTAK,6,Company
498,10,MAM,6,Company
499,1,Bilim,8,Job
499,2,Sanayi,8,Job
499,3,Teknoloji,8,Job
499,4,Bakanı,8,Job
499,5,Faruk,3,Name
499,6,Özlü,3,Name
499,7,Bilişim,6,Company
499,8,Vadisi,6,Company
500,1,2015,5,Date
500,2,Yılı,5,Date
500,3,Ar,2,Event/Activity
500,4,Ge,2,Event/Activity
500,5,Faaliyetleri,2,Event/Activity
500,6,Anketi,2,Event/Activity
501,1,Fikri,2,Event/Activity
501,2,Hakların,2,Event/Activity
501,3,Yönetimi,2,Event/Activity
501,4,Ticarileştirilmesi,2,Event/Activity
501,5,Modülü,2,Event/Activity
501,6,Eğitimi,2,Event/Activity
502,1,20,2,Event/Activity
502,2,IBF,2,Event/Activity
502,4,MÜSİAD,2,Event/Activity
502,5,EXPO,2,Event/Activity
503,1,Güney,6,Company
503,2,Kore,6,Company
503,3,İstanbul,6,Company
503,4,Başkonsolosluğu,6,Company
503,6,Toplantı,2,Event/Activity
504,1,TÜBİTAK,6,Company
504,2,MAM,6,Company
504,3,16,2,Event/Activity
504,4,MÜSİAD,2,Event/Activity
504,5,EXPO,2,Event/Activity
504,6,3,2,Event/Activity
504,7,High,2,Event/Activity
504,8,Tech,2,Event/Activity
504,9,Port,2,Event/Activity
504,10,Fuarına,2,Event/Activity
505,1,Marmara,6,Company
505,2,Araştırma,6,Company
505,3,Merkezi,6,Company
505,5,Gölcük,6,Company
505,6,Tersane,6,Company
505,7,Komutanlığına,6,Company
506,1,Atık,2,Event/Activity
506,2,pillerin,2,Event/Activity
506,3,bertarafı,2,Event/Activity
506,4,geri,2,Event/Activity
506,5,kazanım,2,Event/Activity
506,6,teknolojilerinin,2,Event/Activity
506,7,geliştirilmesi,2,Event/Activity
506,8,projesi,2,Event/Activity
506,9,kapanış,2,Event/Activity
506,10,toplantısı,2,Event/Activity
506,11,iLEam3Q2ml,2,Event/Activity
507,1,TÜBİTAK,6,Company
507,2,MAM,6,Company
508,1,Sulardaki,2,Event/Activity
508,2,Organik,2,Event/Activity
508,3,Kirleticilerin,2,Event/Activity
508,4,Twister,2,Event/Activity
508,5,GC,2,Event/Activity
508,6,MS,2,Event/Activity
508,7,MS,2,Event/Activity
508,9,Analizleri,2,Event/Activity
