doc_id,token_id,token_text,c_id
221,1,01,3
221,2,03,11
221,3,1989,3
221,4,Türkiye,5
221,5,nin,11
221,6,ilk,11
221,7,özel,11
221,8,TV,7
221,9,kanalý,11
221,10,Star,7
221,11,1,3
221,12,StarTV,7
221,13,yayýn,9
221,14,hayatýna,9
221,15,baþladý,9
221,16,5GbeI0NSz3,11
222,1,1,11
222,2,Mart,3
222,3,Gregoryen,11
222,4,Takvimi,11
222,5,ne,11
222,6,göre,11
222,7,yýlýn,11
222,8,60,11
222,9,artýk,11
222,10,yýllarda,11
222,11,61,11
222,12,günüdür,11
222,13,Yýl,11
222,14,sonuna,11
222,15,kadar,11
222,16,kalan,11
222,17,305,11
222,18,gün,11
222,19,vardýr,11
223,1,28,11
223,2,Þubat,11
223,3,Gregoryen,11
223,4,Takvimi,11
223,5,ne,11
223,6,göre,11
223,7,yýlýn,11
223,8,59,11
223,9,günüdür,11
223,10,Yýl,11
223,11,sonuna,11
223,12,kadar,11
223,13,kalan,11
223,14,306,11
223,15,gün,11
223,16,vardýr,11
223,17,artýk,11
223,18,yýllarda,11
223,19,307,11
224,1,27,11
224,2,02,11
224,3,1863,11
224,4,Türkiye,5
224,5,de,11
224,6,bilinen,11
224,7,ilk,11
224,8,resim,11
224,9,sergisi,11
224,10,Ýstanbul,5
224,11,Atmeydaný,5
224,12,nda,11
224,13,Sultanahmet,5
224,14,Meydaný,5
224,15,açýldý,9
225,1,27,11
225,2,02,11
225,3,1964,11
225,4,Coca,7
225,5,Cola,7
225,6,nýn,11
225,7,dünya,11
225,8,üzerindeki,11
225,9,1916,11
225,10,ncý,11
225,11,fabrikasý,9
225,12,Ýstanbul,5
225,13,da,11
225,14,açýldý,9
225,15,XZUasvKkp4,11
226,1,27,11
226,2,Þubat,11
226,3,Gregoryen,11
226,4,Takvimi,11
226,5,ne,11
226,6,göre,11
226,7,yýlýn,11
226,8,58,11
226,9,günüdür,11
226,10,Yýl,11
226,11,sonuna,11
226,12,kadar,11
226,13,kalan,11
226,14,307,11
226,15,gün,11
226,16,vardýr,11
226,17,artýk,11
226,18,yýllarda,11
226,19,308,11
227,1,26,11
227,2,02,11
227,3,1992,11
227,4,Hocalý,9
227,5,Katliamý,9
227,6,Azerbaycan,5
227,7,ýn,11
227,8,kentine,11
227,9,giren,11
227,10,silahlý,11
227,11,Ermeni,10
227,12,gruplar,11
227,13,613,11
227,14,Azeri,9
227,15,yi,11
227,16,öldürdü,9
227,17,nyHvBuOJxm,11
228,1,26,11
228,2,Þubat,11
228,3,Gregoryen,11
228,4,Takvimi,11
228,5,ne,11
228,6,göre,11
228,7,yýlýn,11
228,8,57,11
228,9,günüdür,11
228,10,Yýl,11
228,11,sonuna,11
228,12,kadar,11
228,13,kalan,11
228,14,308,11
228,15,gün,11
228,16,vardýr,11
228,17,artýk,11
228,18,yýllarda,11
228,19,309,11
229,1,25,11
229,2,Þubat,3
229,3,Gregoryen,11
229,4,Takvimi,11
229,5,ne,11
229,6,göre,11
229,7,yýlýn,11
229,8,56,11
229,9,günüdür,11
229,10,Yýl,11
229,11,sonuna,11
229,12,kadar,11
229,13,kalan,11
229,14,309,11
229,15,gün,11
229,16,vardýr,11
229,17,artýk,11
229,18,yýllarda,11
229,19,310,11
230,1,24,11
230,2,02,11
230,3,1955,11
230,4,Apple,7
230,5,Inc,11
230,6,Next,7
230,7,Computer,7
230,8,Pixar,7
230,9,Animasyon,7
230,10,Stüdyolarý,7
230,11,nýn,11
230,12,kurucusu,11
230,13,Steve,10
230,14,Jobs,10
230,15,ABD,5
230,16,de,11
230,17,doðdu,11
230,18,ö,11
230,19,2011,11
230,20,0Ym02Rq0lR,11
231,1,Onbir,11
231,2,ayýn,11
231,3,sultaný,11
231,4,Kösem,10
231,5,Sultan,10
231,6,Ýftar,11
231,7,Menüsü,11
231,8,Süleymaniye,5
231,9,HayýrlýRamazanlar,11
231,10,Detaylý,11
231,11,Bilgi,11
231,12,TUeQtvdDeQ,11
231,13,S0VfvAmtKA,11
232,1,Serpme,11
232,2,Kahvaltý,11
232,3,Seyr,8
232,4,i,11
232,5,Cihan,7
232,6,Cafe,8
232,7,Restaurant,11
232,8,Ýstanbul,5
232,9,Fatih,5
232,10,Süleymaniye,5
232,11,Çalýþma,11
232,12,Saatleri,11
232,13,Hafta,3
232,14,Ýçi,3
232,15,09,11
232,16,00,11
232,17,01,11
232,18,0,2
232,19,212,2
232,20,570,2
232,21,70,2
232,22,07,11
232,23,54,11
232,24,2,11
232,25,Kiþi,11
232,26,12,11
232,27,Sosis,11
232,28,Tabaðý,11
232,29,10,11
232,30,Gözleme,11
232,31,Menemen,11
232,32,Portakal,11
232,33,Suyu,11
232,34,fiyata,11
232,35,dahil,11
232,36,deðildir,11
232,37,yemekneredeyenircom,11
232,38,aojrWfDtJ6,11
233,1,yeceaslan,11
233,2,Biz,11
233,3,de,11
233,4,seni,11
233,5,minnoþ,11
234,1,15,3
234,2,Aðustos,3
234,3,Gregoryen,11
234,4,Takvimi,11
234,5,ne,11
234,6,göre,11
234,7,yýlýn,11
234,8,227,11
234,9,artýk,11
234,10,yýllarda,11
234,11,228,11
234,12,günüdür,11
234,13,Yýl,11
234,14,sonuna,11
234,15,kadar,11
234,16,kalan,11
234,17,138,11
234,18,gün,11
234,19,vardýr,11
235,1,13,11
235,2,Aðustos,3
235,3,Gregoryen,11
235,4,Takvimi,11
235,5,ne,11
235,6,göre,11
235,7,yýlýn,11
235,8,225,11
235,9,artýk,11
235,10,yýllarda,11
235,11,226,11
235,12,günüdür,11
235,13,Yýl,11
235,14,sonuna,11
235,15,kadar,11
235,16,kalan,11
235,17,140,11
235,18,gün,11
235,19,vardýr,11
236,1,Adana,5
236,2,da,11
236,3,film,11
236,4,gibi,11
236,5,olay,11
236,6,Polis,6
236,7,araçlarýna,11
236,8,çarparak,11
236,9,kaçtý,11
236,10,peþine,11
236,11,20,11
236,12,ekip,11
236,13,aracý,11
236,14,takýldý,11
236,15,6OB6tgBEwd,11
236,16,Mll8Wblg6m,11
237,1,30,3
237,2,Kasým,3
237,3,Miladi,11
237,4,takvim,11
237,5,ne,11
237,6,göre,11
237,7,yýlýn,11
237,8,334,11
237,9,artýk,11
237,10,yýllarda,11
237,11,335,11
237,12,günüdür,11
237,13,Yýl,11
237,14,sonuna,11
237,15,kadar,11
237,16,kalan,11
237,17,31,11
237,18,gün,11
237,19,vardýr,11
238,1,cnnturkrenk,11
238,2,Avukatýndan,6
238,3,açýklama,11
238,4,geldi,11
238,5,Berk,10
238,6,Oktay,10
238,7,eþi,11
238,8,Merve,10
238,9,Þarapçýoðlu,10
238,10,hacker,6
238,11,kurbaný,11
238,12,g18rkXFdLG,11
238,13,IC0f,11
239,1,Cem,10
239,2,Uzan,10
239,3,baðýþ,11
239,4,yaptý,11
239,5,Ýngiltere,5
239,6,karýþtý,11
239,7,Eþi,11
239,8,Prensle,10
239,9,yan,11
239,10,yana,11
239,11,otursun,11
239,12,diye,11
239,13,ae8ayiyu1d,11
239,14,FCylIHdEFm,11
240,1,10,3
240,2,Þubat,3
240,3,Miladi,11
240,4,takvim,11
240,5,ne,11
240,6,göre,11
240,7,yýlýn,11
240,8,41,11
240,9,günüdür,11
240,10,Yýl,11
240,11,sonuna,11
240,12,kadar,11
240,13,kalan,11
240,14,324,11
240,15,gün,11
240,16,vardýr,11
240,17,artýk,11
240,18,yýllarda,11
240,19,325,11
241,1,Beyran,11
241,2,Adý,11
241,3,geçtiði,11
241,4,an,11
241,5,ansýzýn,11
241,6,Dürümcü,8
241,7,Emmi,8
241,8,ye,11
241,9,doðru,11
241,10,yola,11
241,11,çýkýlýr,11
241,12,yoksa,11
241,13,uyuyamam,11
241,14,UfpmODT2oG,11
242,1,Izgara,11
242,2,amp,11
242,3,Kebap,11
242,4,Çeþitleri,11
242,5,Kimyon,11
242,6,Ýstanbul,11
242,7,karsýyaka,11
242,8,Kadýköy,11
242,9,Kadife,11
242,10,Sokak,11
242,11,Çalýþma,11
242,12,Saatleri,11
242,13,09,11
242,14,00,11
242,15,05,11
242,16,0,11
242,17,216,11
242,18,330,11
242,19,48,11
242,20,45,11
242,21,24,11
242,22,Adana,5
242,23,22,11
242,24,Köfte,11
242,25,19,11
242,26,Tavuk,11
242,27,Þiþ,11
242,28,Kanat,11
242,29,14,11
242,30,Çið,11
242,31,Porsiyon,11
242,32,yemekneredeyenircom,11
242,33,MNX02s31c4,11
243,1,Bu,11
243,2,yaðmurlu,11
243,3,havada,11
243,4,bng,11
243,5,2DIqAU1BV7,11
244,1,01,11
244,2,31,11
244,3,de,11
244,4,gerçekleþen,11
244,5,6,11
244,6,2,11
244,7,büyüklüðünde,11
244,8,merkezüssü,11
244,9,Muðla,5
244,10,olan,11
244,11,deprem,9
244,12,Ýzmir,5
244,13,çevre,11
244,14,illerden,11
244,15,hissedildi,11
244,16,qc2odc01yU,11
245,1,26,1
245,2,Þubat,11
245,3,Gregoryen,11
245,4,Takvimi,11
245,5,ne,11
245,6,göre,11
245,7,yýlýn,11
245,8,57,1
245,9,günüdür,9
245,10,Yýl,3
245,11,sonuna,11
245,12,kadar,11
245,13,kalan,11
245,14,308,11
245,15,gün,11
245,16,vardýr,11
245,17,artýk,11
245,18,yýllarda,11
245,19,309,11
246,1,Avrupa,8
246,2,Konseyi,11
246,3,rakamlarý,11
246,4,açýkladý,9
246,5,Türkiye,8
246,6,daki,11
246,7,43,1
246,8,ülke,8
246,9,arasýnda,11
246,10,tutuklu,11
246,11,hükümlü,11
246,12,sayýsýnda,11
246,13,birinci,11
246,14,Rarg9BhbOP,11
246,15,ILlOLlXKTS,11
247,1,Neden,11
247,2,böyle,11
247,3,bakýyorsun,9
247,4,Big,11
247,5,Chacha,11
247,6,s,11
247,7,Burger,11
247,8,amp,11
247,9,Pizza,11
247,10,Steak,11
247,11,Ýstanbul,8
247,12,Çengelköy,8
247,13,burger,11
247,14,cuma,11
247,15,steak,11
247,16,FzlWBEIeBf,11
248,1,Günaydýn,9
248,2,SerpmeKahvaltý,8
248,3,Hak,11
248,4,Evrensel,11
248,5,Hatay,8
248,6,Sofrasý,11
248,7,Ýstanbul,8
248,8,Florya,8
248,9,0,11
248,10,212,11
248,11,663,11
248,12,07,11
248,13,00,11
248,14,45,1
248,15,Kiþi,11
248,16,Baþý,11
248,17,2T5bfODKtm,11
249,1,21,1
249,2,Eylül,3
249,3,Miladi,11
249,4,takvim,11
249,5,ne,11
249,6,göre,11
249,7,yýlýn,11
249,8,264,11
249,9,artýk,11
249,10,yýllarda,11
249,11,265,11
249,12,günüdür,9
249,13,Yýl,11
249,14,sonuna,11
249,15,kadar,11
249,16,kalan,11
249,17,101,11
249,18,gün,11
249,19,vardýr,11
250,1,CNNTURKSpor,4
250,2,Cedi,11
250,3,Osman,10
250,4,dan,11
250,5,mesaj,11
250,6,var,9
250,7,Sevilmek,9
250,8,kadar,11
250,9,mutluluk,11
250,10,verici,11
250,11,bir,11
250,12,þey,11
250,13,yok,9
250,14,XsPSTwuOmu,11
250,15,AbU4ox0gxY,11
251,1,Bam,11
251,2,s,11
251,3,Kahvaltý,11
251,4,Cafe,11
251,5,Restaurant,11
251,6,Ýstanbul,8
251,7,Acýbadem,8
251,8,bams_cafe,4
251,9,Çalýþma,11
251,10,Saatleri,11
251,11,06,11
251,12,00,11
251,13,03,11
251,14,0,11
251,15,21,1
251,16,jIRcR76VCH,5
252,1,Týp,11
252,2,Bayramý,11
252,3,Kutlu,11
252,4,Olsun,9
252,5,Avro6F9Csi,5
253,1,4,3
253,2,Mayýs,3
253,3,Gregoryen,10
253,4,Takvimi,10
253,5,ne,11
253,6,göre,11
253,7,yýlýn,11
253,8,124,11
253,9,artýk,11
253,10,yýllarda,11
253,11,125,11
253,12,günüdür,9
253,13,Yýl,11
253,14,sonuna,11
253,15,kadar,11
253,16,kalan,11
253,17,241,11
253,18,gün,11
253,19,vardýr,9
254,1,25,3
254,2,Þubat,3
254,3,Gregoryen,11
254,4,Takvimi,11
254,5,ne,11
254,6,göre,11
254,7,yýlýn,11
254,8,56,11
254,9,günüdür,11
254,10,Yýl,11
254,11,sonuna,11
254,12,kadar,11
254,13,kalan,11
254,14,309,11
254,15,gün,11
254,16,vardýr,11
254,17,artýk,11
254,18,yýllarda,11
254,19,310,11
255,1,29,3
255,2,12,3
255,3,1990,3
255,4,1961,3
255,5,yýlýnda,11
255,6,iþletmeden,11
255,7,kaldýrýlan,9
255,8,tramvay,11
255,9,Ýstiklal,8
255,10,Caddesi,8
255,11,nde,11
255,12,çalýþmaya,9
255,13,baþladý,9
255,14,LCdbLeXCx2,5
256,1,Saadet,11
256,2,Partisi,11
256,3,lideri,11
256,4,Erdoðan,10
256,5,a,11
256,6,kýrgýnýz,9
256,7,Gül,11
256,8,ün,11
256,9,adaylýðý,11
256,10,ihtimal,11
256,11,dahilinde,11
256,12,E0nsu50cCW,5
256,13,A8lbaGAGjs,5
257,1,Ramazanýn,10
257,2,neþesi,11
257,3,Mejdul,11
257,4,Hurma,11
257,5,HU?RMACI,11
257,6,Ýstanbul,8
257,7,Sultanahmet,11
257,8,Çalýþma,11
257,9,Saatleri,11
257,10,08,11
257,11,00,11
257,12,22,3
257,13,70,11
257,14,l7Ph4YQGEe,5
258,1,Chef,11
258,2,Kahvaltý,11
258,3,Tabaðý,11
258,4,Burj,11
258,5,Cafe,11
258,6,Ýstanbul,8
258,7,Fenerbahçe,8
258,8,Çalýþma,11
258,9,Saatleri,11
258,10,09,11
258,11,00,11
258,12,04,11
258,13,Servisi,11
258,14,0,11
258,15,OofM9hvWnD,5
259,1,13,3
259,2,Temmuz,3
259,3,Gregoryen,10
259,4,Takvimi,11
259,5,ne,11
259,6,göre,11
259,7,yýlýn,11
259,8,194,11
259,9,artýk,11
259,10,yýllarda,11
259,11,195,11
259,12,günüdür,9
259,13,Yýl,11
259,14,sonuna,11
259,15,kadar,11
259,16,kalan,11
259,17,171,11
259,18,gün,11
259,19,vardýr,9
260,1,01,3
260,2,02,3
260,3,1979,3
260,4,Milliyet,11
260,5,Gazetesi,11
260,6,Genel,11
260,7,Yayýn,11
260,8,Yönetmeni,11
260,9,Abdi,10
260,10,Ýpekçi,11
260,11,suikast,11
260,12,sonucu,11
260,13,öldürüldü,9
260,14,L72W31Es7e,5
261,1,Saadet,11
261,2,Partisi,11
261,3,lideri,11
261,4,Erdoðan,11
261,5,a,11
261,6,kýrgýnýz,11
261,7,Gül,11
261,8,ün,11
261,9,adaylýðý,11
261,10,ihtimal,11
261,11,dahilinde,11
261,12,E0nsu50cCW,5
261,13,CslvuUBUL0,5
262,1,Devlet,11
262,2,te,11
262,3,yeni,11
262,4,bir,11
262,5,özellik,11
262,6,daha,11
262,7,geliyor,11
262,8,Tek,11
262,9,týkla,11
262,10,taþýnma,11
262,11,sonrasý,11
262,12,kurum,11
262,13,gezmeye,11
262,14,son,11
262,15,ozRvEQfUJz,5
262,16,0MuKTyRDkq,5
263,1,Doymuyoruz,11
263,2,Kuzu,11
263,3,Kaburga,11
263,4,amp,11
263,5,Metrelik,11
263,6,Kebap,11
263,7,Meþhur,11
263,8,Kaburgacý,11
263,9,Yaþar,11
263,10,Adana,11
263,11,Yüreðir,11
263,12,yemekneredeyenir,4
263,13,FBdKqW1V6k,5
264,1,15,3
264,2,07,11
264,3,1955,3
264,4,Nobel,11
264,5,Ödülü,11
264,6,almýþ,11
264,7,18,3
264,8,bilim,11
264,9,adamý,11
264,10,nükleer,11
264,11,silah,11
264,12,karþýtý,11
264,13,Mainau,11
264,14,Deklarasyonu,11
264,15,nu,11
264,16,yayýnladýlar,9
265,1,Hayýr,11
265,2,diyebilir,11
265,3,misin,11
265,4,Yumurtalý,11
265,5,Pastýrmalý,11
265,6,Karýþýk,11
265,7,Tost,11
265,8,Kardeþler,8
265,9,Büfe,8
265,10,Ýzmir,5
265,11,tost,11
265,12,MutluHaftalar,11
265,13,y11yC8g58C,11
266,1,Yediðim,11
266,2,en,11
266,3,lezzetli,11
266,4,döner,11
266,5,gerçekten,11
266,6,klasikleþmiþ,11
266,7,tadýnýn,11
266,8,dýþýna,11
266,9,çýkmýþlar,11
266,10,Deneyimli,11
266,11,http,11
266,12,mDdG4pOmqb,11
267,1,Hollanda,11
267,2,nýn,11
267,3,Patriotlarý,11
267,4,22,11
267,5,Ocak,11
267,6,ta,11
267,7,Ýskenderun,11
267,8,da,11
267,9,olacak,11
267,10,dan,11
267,11,Türkiye,11
267,12,ye,11
267,13,7,11
267,14,gönderilecek,11
267,15,iki,11
267,16,adet,11
267,17,Patirot,11
267,18,bataryasýnýn,11
267,19,Limanýn,11
267,20,olacaðý,11
267,21,bildirildi,11
267,22,Savunma,11
267,23,Bakanlýðý,11
267,24,Genel,11
267,25,Sekreteri,11
267,26,Sündüz,11
267,27,Çelen,11
267,28,Cihan,11
267,29,Haber,11
267,30,Ajansý,11
267,31,na,11
267,32,yaptýðý,11
267,33,açýklamada,11
267,34,Patriot,11
267,35,füze,11
267,36,bataryalarýnýn,11
267,37,Groningen,11
267,38,Eemshaven,11
267,39,Limaný,11
267,40,ndan,11
267,41,yola,11
267,42,çýkacaðýný,11
267,43,haftalýk,11
267,44,yolculuktan,11
267,45,sonra,11
267,46,a,11
267,47,varacaðýný,11
267,48,ifade,11
267,49,etti,11
267,50,Þu,11
267,51,anda,11
267,52,tüm,11
267,53,hazýrlýklar,11
267,54,tamam,11
267,55,30,11
267,56,Hollandalý,11
267,57,20,11
267,58,Alman,11
267,59,askeri,11
267,60,yetkiliden,11
267,61,oluþan,11
267,62,heyet,11
267,63,için,11
267,64,8,11
267,65,Salý,11
267,66,günü,11
267,67,Eindhoven,11
267,68,bir,11
267,69,tören,11
267,70,yapýlacak,11
267,71,Burada,11
267,72,Bakaný,11
267,73,Jeanine,11
267,74,Hennis,11
267,75,Plasschaert,11
267,76,Kurmayý,11
267,77,Baþkaný,11
267,78,diðer,11
267,79,üst,11
267,80,düzey,11
267,81,yetkililer,11
267,82,hazýr,11
267,83,bulunacaklar,11
267,84,Diðer,11
267,85,taraftan,11
267,86,Patriotlarýn,11
267,87,kurulmasý,11
267,88,ile,11
267,89,ilgili,11
267,90,270,11
267,91,asker,11
267,92,21,11
267,93,yine,11
267,94,den,11
267,95,çýkacak,11
267,96,dedi,11
267,97,sýnýrýnda,11
267,98,yýl,11
267,99,kalacaðý,11
267,100,askerle,11
267,101,birlikte,11
267,102,ülkeye,11
267,103,olan,11
267,104,maliyetinin,11
267,105,42,11
267,106,milyon,11
267,107,Euro,11
267,108,edildi,11
267,109,Füze,11
267,110,Sistemleri,11
267,111,radarlarý,11
267,112,komuta,11
267,113,kontrol,11
267,114,merkezleri,11
267,115,muhaberat,11
267,116,lojistik,11
267,117,tesisleriyle,11
267,118,karmaþýk,11
267,119,hacimli,11
267,120,sisteme,11
267,121,sahip,11
267,122,olmasý,11
267,123,deniz,11
267,124,ulaþýmýyla,11
267,125,nakledilmesini,11
267,126,gerektiriyor,11
267,127,yandan,11
267,128,NATO,11
267,129,yetkilileri,11
267,130,ayrýca,11
267,131,Suriye,11
267,132,fýrlatýlabilecek,11
267,133,füzeleri,11
267,134,tespit,11
267,135,edebilecek,11
267,136,uçaklar,11
267,137,AWACS,11
267,138,gönderileceðini,11
267,139,de,11
267,140,açýklamýþtý,11
267,141,nin,11
267,142,elinde,11
267,143,bazýlarý,11
267,144,kimyasal,11
267,145,baþlýk,11
267,146,taþýyabilen,11
267,147,kýsa,11
267,148,menzilli,11
267,149,füzeler,11
267,150,bulunduðu,11
267,151,düþünülüyor,11
267,152,Bunlar,11
267,153,arasýnda,11
267,154,hedef,11
267,155,tutturma,11
267,156,bakýmýndan,11
267,157,oldukça,11
267,158,etkin,11
267,159,Sovyet,11
267,160,yapýmý,11
267,161,SS,11
267,162,Scarab,11
267,163,Scud,11
267,164,B,11
267,165,sayýlýyor,11
267,166,konuþlandýrma,11
267,167,kararýný,11
267,168,tamamen,11
267,169,savunma,11
267,170,amaçlý,11
267,171,olarak,11
267,172,tanýmlýyor,11
267,173,ama,11
267,174,Rusya,11
267,175,Ýran,11
267,176,bu,11
267,177,adýmý,11
267,178,bölgede,11
267,179,istikrarsýzlýðý,11
267,180,artýracaðýný,11
267,181,söyleyerek,11
267,182,eleþtiriyor,11
267,183,CÝHAN,11
268,1,20,
268,2,04,
268,3,1962,
268,4,Dolandýrýcýlýðýyla,
268,5,ünlü,
268,6,Sülün,
268,7,Osman,
268,8,cezaevinde,
268,9,Alýnteri,
268,10,ile,
268,11,Yaþamak,
268,12,konulu,
268,13,konferans,
268,14,verdi,
268,15,10,3
268,16,26,3
268,17,1863,3
268,18,Uluslararasý,7
268,19,Kýzýl,7
268,20,Haç,7
268,21,organizasyonu,7
268,22,Cenova,5
268,23,da,11
268,24,kuruldu,9
269,1,Haydarpaþa,2
269,2,Numune,11
269,3,Hastanesi,11
269,4,ne,11
269,5,geceyarýsý,11
269,6,saat,11
269,7,02,11
269,8,30,11
269,9,a,11
269,10,kadar,11
269,11,6,2
269,12,sivil,11
269,13,ölü,11
269,14,il,11
269,15,çok,11
269,16,sayýda,11
269,17,yaralý,11
269,18,getirildi,11
269,19,kSTn3hsEtD,11
270,1,Aksa,
270,2,Enerji,
270,3,hisselerini,
270,4,Goldman,
270,5,Sachs,
270,6,tan,
270,7,geri,
270,8,aldý,
270,9,PWFK6iCXH4,
270,10,ELapxWRTfQ,
270,11,Aþk,10
270,12,gibi,11
270,13,düþün,9
270,14,Pilav,10
270,15,Üstü,10
270,16,Döner,10
270,17,Abdulkadir,10
270,18,Restaurant,8
270,19,Ýstanbul,8
270,20,Bakýrköy,8
270,21,döner,9
270,22,tkVGywihcS,5
271,1,Kaymaklý,
271,2,Nutellalý,
271,3,Atom,
271,4,amp,
271,5,Lezzet,
271,6,i,
271,7,Þark,
271,8,Gusto,
271,9,Ýstanbul,
271,10,Baþakþehir,
271,11,Fatih,
271,12,Terim,
271,13,Stadyumu,
271,14,Altý,
271,15,Çalýþma,
271,16,Saatleri,
271,17,11,
271,18,00,
271,19,03,
271,20,0,
271,21,212,
271,22,488,
271,23,27,
271,24,20,
271,25,Ýþletme,
271,26,Pazartesi,
271,27,günleri,
271,28,kapalýdýr,
271,29,yemekneredeyenircom,
271,30,wdKsp8EdpN,
271,31,Suriye,8
271,32,tehditlere,9
271,33,karþýlýk,11
271,34,verebilir,9
271,35,devlet,10
271,36,ajansý,10
271,37,kendisine,11
271,38,yönelik,11
271,39,tehdit,10
271,40,saldýrýlara,9
271,41,dedi,11
271,42,Haber,10
271,43,devam,11
271,44,edecek,9
272,1,Diyarbakýr,
272,2,ýn,
272,3,Bismil,
272,4,ilçesinde,
272,5,61,
272,6,adet,
272,7,el,
272,8,yapýmý,
272,9,bomba,
272,10,ile,
272,11,çok,
272,12,sayýda,
272,13,yapýmýnda,
272,14,kullanýlan,
272,15,malzeme,
272,16,ele,
272,17,geçirildi,
272,18,0,11
272,19,11,11
272,20,20,11
272,21,27,11
272,22,212,11
272,23,488,11
272,24,Kaymaklý,11
272,25,Nutellalý,11
272,26,Atom,11
272,27,amp,11
272,28,Lezzet,11
272,29,i,11
272,30,Þark,11
272,31,Gusto,11
272,32,Ýstanbul,5
272,33,Baþakþehir,5
272,34,Fatih,10
272,35,Terim,11
272,36,Stadyumu,11
272,37,Altý,11
272,38,Çalýþma,11
272,39,Saatleri,11
272,40,00,11
272,41,03,11
272,42,Ýþletme,11
272,43,Pazartesi,11
272,44,günleri,11
272,45,kapalýdýr,11
272,46,yemekneredeyenircom,7
272,47,wdKsp8EdpN,11
